CP_time,CP,CP_time_bs1,CP_bs1,CP_time_bs2,CP_bs2,CP_time_bs3,CP_bs3,CP_time_bs4,CP_bs4,CP_time_bs5,CP_bs5,CP_time_bs6,CP_bs6,CP_time_bs7,CP_bs7,CP_time_bs8,CP_bs8,CP_time_bs9,CP_bs9,CP_time_bs10,CP_bs10,CP_time_bs11,CP_bs11,CP_time_bs12,CP_bs12,CP_time_bs13,CP_bs13,CP_time_bs14,CP_bs14,CP_time_bs15,CP_bs15,CP_time_bs16,CP_bs16,CP_time_bs17,CP_bs17,CP_time_bs18,CP_bs18,CP_time_bs19,CP_bs19,CP_time_bs20,CP_bs20,CP_time_bs21,CP_bs21,CP_time_bs22,CP_bs22,CP_time_bs23,CP_bs23,CP_time_bs24,CP_bs24,CP_time_bs25,CP_bs25,CP_time_bs26,CP_bs26,CP_time_bs27,CP_bs27,CP_time_bs28,CP_bs28,CP_time_bs29,CP_bs29,CP_time_bs30,CP_bs30,MG_time,MG,MG_time_bs1,MG_bs1,MG_time_bs2,MG_bs2,MG_time_bs3,MG_bs3,MG_time_bs4,MG_bs4,MG_time_bs5,MG_bs5,MG_time_bs6,MG_bs6,MG_time_bs7,MG_bs7,MG_time_bs8,MG_bs8,MG_time_bs9,MG_bs9,MG_time_bs10,MG_bs10,MG_time_bs11,MG_bs11,MG_time_bs12,MG_bs12,MG_time_bs13,MG_bs13,MG_time_bs14,MG_bs14,MG_time_bs15,MG_bs15,MG_time_bs16,MG_bs16,MG_time_bs17,MG_bs17,MG_time_bs18,MG_bs18,MG_time_bs19,MG_bs19,MG_time_bs20,MG_bs20,MG_time_bs21,MG_bs21,MG_time_bs22,MG_bs22,MG_time_bs23,MG_bs23,MG_time_bs24,MG_bs24,MG_time_bs25,MG_bs25,MG_time_bs26,MG_bs26,MG_time_bs27,MG_bs27,MG_time_bs28,MG_bs28,MG_time_bs29,MG_bs29,MG_time_bs30,MG_bs30,IN_time,IN,IN_time_bs1,IN_bs1,IN_time_bs2,IN_bs2,IN_time_bs3,IN_bs3,IN_time_bs4,IN_bs4,IN_time_bs5,IN_bs5,IN_time_bs6,IN_bs6,IN_time_bs7,IN_bs7,IN_time_bs8,IN_bs8,IN_time_bs9,IN_bs9,IN_time_bs10,IN_bs10,IN_time_bs11,IN_bs11,IN_time_bs12,IN_bs12,IN_time_bs13,IN_bs13,IN_time_bs14,IN_bs14,IN_time_bs15,IN_bs15,IN_time_bs16,IN_bs16,IN_time_bs17,IN_bs17,IN_time_bs18,IN_bs18,IN_time_bs19,IN_bs19,IN_time_bs20,IN_bs20,IN_time_bs21,IN_bs21,IN_time_bs22,IN_bs22,IN_time_bs23,IN_bs23,IN_time_bs24,IN_bs24,IN_time_bs25,IN_bs25,IN_time_bs26,IN_bs26,IN_time_bs27,IN_bs27,IN_time_bs28,IN_bs28,IN_time_bs29,IN_bs29,IN_time_bs30,IN_bs30,AF_time,AF,AF_time_bs1,AF_bs1,AF_time_bs2,AF_bs2,AF_time_bs3,AF_bs3,AF_time_bs4,AF_bs4,AF_time_bs5,AF_bs5,AF_time_bs6,AF_bs6,AF_time_bs7,AF_bs7,AF_time_bs8,AF_bs8,AF_time_bs9,AF_bs9,AF_time_bs10,AF_bs10,AF_time_bs11,AF_bs11,AF_time_bs12,AF_bs12,AF_time_bs13,AF_bs13,AF_time_bs14,AF_bs14,AF_time_bs15,AF_bs15,AF_time_bs16,AF_bs16,AF_time_bs17,AF_bs17,AF_time_bs18,AF_bs18,AF_time_bs19,AF_bs19,AF_time_bs20,AF_bs20,AF_time_bs21,AF_bs21,AF_time_bs22,AF_bs22,AF_time_bs23,AF_bs23,AF_time_bs24,AF_bs24,AF_time_bs25,AF_bs25,AF_time_bs26,AF_bs26,AF_time_bs27,AF_bs27,AF_time_bs28,AF_bs28,AF_time_bs29,AF_bs29,AF_time_bs30,AF_bs30
0,0.347499482,0,0.388183314,0,0.44824364,0,0.451515044,0,0.259051793,0,0.566957529,0,0.39937613,0,0.342530132,0,0.294056036,0,0.386258485,0,0.408516319,0,0.335109556,0,0.311350666,0,0.310038981,0,0.387308873,0,0.365048333,0,0.498638414,0,0.245090421,0,0.311824416,0,0.391128322,0,0.376330508,0,0.582208649,0,0.36871604,0,0.336400726,0,0.29918376,0,0.376623492,0,0.320781951,0,0.484029856,0,0.438079636,0,0.300318312,0,0.338542179,0,0.071918125,0,0.082714955,0,0.080583855,0,0.084518091,0,0.080632284,0,0.092170941,0,0.077534855,0,0.078377225,0,0.074251589,0,0.076426034,0,0.073866622,0,0.078156547,0,0.068647545,0,0.082729497,0,0.08089328,0,0.070242088,0,0.08121324,0,0.073100405,0,0.08318008,0,0.054742054,0,0.077512173,0,0.077857413,0,0.081027682,0,0.056228809,0,0.08886704,0,0.086510678,0,0.076415508,0,0.078807456,0,0.066572668,0,0.085216717,0,0.059793801,0,0.101729018,0,0.1102373,0,0.129823265,0,0.159513779,0,0.12253986,0,0.112605545,0,0.087752241,0,0.110922881,0,0.099181238,0,0.096636552,0,0.126861575,0,0.089253375,0,0.122274962,0,0.10360539,0,0.117706639,0,0.119032207,0,0.088199004,0,0.112197986,0,0.118393366,0,0.106568023,0,0.08797628,0,0.081678679,0,0.096785383,0,0.083334373,0,0.08802792,0,0.109140565,0,0.097911929,0,0.077313906,0,0.088821003,0,0.110090522,0,0.093195662,0,0.143976956,0,0.1465342,0,0.15122826,0,0.160384802,0,0.115463347,0,0.146591373,0,0.148956427,0,0.19224042,0,0.12873752,0,0.144356608,0,0.139215836,0,0.12295155,0,0.138159175,0,0.211141088,0,0.132014961,0,0.129269513,0,0.178422443,0,0.09973115,0,0.142268054,0,0.157567805,0,0.163756433,0,0.196368755,0,0.143680826,0,0.123146004,0,0.162556383,0,0.172550281,0,0.147825216,0,0.149658345,0,0.141318825,0,0.194601929,0,0.145646022
473.5203,0.347499482,486.0060714,0.388183314,477.36,0.44824364,481.6474286,0.451515044,452.8042857,0.259051793,479.0417143,0.566957529,466.6979143,0.39937613,470.8843143,0.342530132,471.2576786,0.294056036,482.0093821,0.386258485,493.7387429,0.408516319,471.7667321,0.335109556,493.9452857,0.311350666,475.94035,0.310038981,468.4848,0.387308873,464.1478786,0.365048333,466.3384429,0.498638414,461.4214286,0.245090421,470.82815,0.311824416,476.6708,0.391128322,476.7099821,0.376330508,483.1563071,0.582208649,463.6822071,0.36871604,473.5261,0.336400726,474.0009214,0.29918376,461.4498714,0.376623492,474.16825,0.320781951,474.4552857,0.484029856,477.9240714,0.438079636,471.6672,0.300318312,482.7981,0.338542179,342.5625571,0.071918125,341.8627714,0.082714955,348.8843857,0.080583855,358.1377786,0.084518091,333.7023786,0.080632284,350.0804286,0.092170941,359.2137286,0.077534855,340.2076857,0.078377225,344.9698929,0.074251589,336.9998357,0.076426034,325.2212429,0.073866622,332.8048929,0.078156547,354.8043643,0.068647545,353.1737,0.082729497,352.3011857,0.08089328,353.2321929,0.070242088,353.1282857,0.08121324,347.973675,0.073100405,357.315075,0.08318008,310.2360643,0.054742054,347.1827464,0.077512173,357.4375,0.077857413,347.7798,0.081027682,313.956,0.056228809,349.0992179,0.08886704,361.16145,0.086510678,345.634575,0.076415508,337.6786607,0.078807456,345.5735714,0.066572668,362.2465,0.085216717,327.3561,0.059793801,335.8778071,0.101729018,340.472,0.1102373,343.20465,0.129823265,350.8836964,0.159513779,331.5771643,0.12253986,335.9621643,0.112605545,327.1162821,0.087752241,339.1981393,0.110922881,338.7776143,0.099181238,328.6158,0.096636552,343.347475,0.126861575,325.4075714,0.089253375,348.4622143,0.122274962,331.773,0.10360539,338.5329429,0.117706639,342.2277679,0.119032207,322.2135,0.088199004,338.7598107,0.112197986,343.8456,0.118393366,347.6306321,0.106568023,327.1470714,0.08797628,313.876575,0.081678679,333.8839286,0.096785383,330.1793143,0.083334373,330.6829714,0.08802792,338.2726857,0.109140565,334.5538393,0.097911929,319.6125679,0.077313906,332.253,0.088821003,333.6680857,0.110090522,328.0069607,0.093195662,325.1154036,0.143976956,331.0208929,0.1465342,326.5248286,0.15122826,317.3877,0.160384802,311.2457286,0.115463347,317.394,0.146591373,325.7287643,0.148956427,338.506125,0.19224042,316.9869357,0.12873752,321.72955,0.144356608,325.5915,0.139215836,318.6859714,0.12295155,322.4653929,0.138159175,331.4079107,0.211141088,317.7978,0.132014961,318.5115429,0.129269513,328.0579929,0.178422443,307.430925,0.09973115,318.6681,0.142268054,319.2164,0.157567805,329.51835,0.163756433,328.9772571,0.196368755,327.5061429,0.143680826,319.2339286,0.123146004,326.2281,0.162556383,333.2031429,0.172550281,331.0923,0.147825216,333.8097571,0.149658345,317.5418571,0.141318825,335.8815214,0.194601929,324.3232143,0.145646022
990.4686,0.347499482,1016.392857,0.388183314,998.504,0.44824364,1007.477393,0.451515044,947.2468786,0.259051793,1001.951143,0.566957529,976.2714107,0.39937613,984.8897143,0.342530132,985.67535,0.294056036,1008.067996,0.386258485,1032.554686,0.408516319,986.7353571,0.335109556,1032.991571,0.311350666,995.2903,0.310038981,979.8936,0.387308873,970.8177571,0.365048333,975.3490429,0.498638414,965.0515714,0.245090421,984.7903,0.311824416,996.9599,0.391128322,996.8995893,0.376330508,1010.3997,0.582208649,970.0945286,0.36871604,990.4246857,0.336400726,991.5061786,0.29918376,965.2110536,0.376623492,991.63125,0.320781951,992.367775,0.484029856,999.5619857,0.438079636,986.1519,0.300318312,1009.59765,0.338542179,717.9662357,0.071918125,716.6051571,0.082714955,731.1193571,0.080583855,750.1421929,0.084518091,699.4226643,0.080632284,733.7642,0.092170941,752.6095429,0.077534855,713.0458,0.078377225,722.9845357,0.074251589,706.3421143,0.076426034,682.0858143,0.073866622,697.5187786,0.078156547,743.4686464,0.068647545,740.0816286,0.082729497,738.5274,0.08089328,740.1108464,0.070242088,740.0914286,0.08121324,729.11205,0.073100405,748.6225964,0.08318008,650.6808321,0.054742054,727.6990857,0.077512173,748.850375,0.077857413,728.8267571,0.081027682,658.4032,0.056228809,731.7230143,0.08886704,756.659475,0.086510678,724.422075,0.076415508,707.6600893,0.078807456,724.1123286,0.066572668,758.9418571,0.085216717,686.43,0.059793801,703.3134036,0.101729018,712.7355,0.1102373,718.573275,0.129823265,734.3091786,0.159513779,694.4570679,0.12253986,703.5346321,0.112605545,685.0052357,0.087752241,710.3055214,0.110922881,709.3122429,0.099181238,688.4012143,0.096636552,718.7078429,0.126861575,681.72475,0.089253375,729.4749429,0.122274962,694.74225,0.10360539,708.6821143,0.117706639,716.3870179,0.119032207,674.8868571,0.088199004,709.2907643,0.112197986,719.705175,0.118393366,727.8319286,0.106568023,685.2451607,0.08797628,657.423075,0.081678679,699.0728143,0.096785383,691.5340571,0.083334373,692.3012571,0.08802792,708.2584357,0.109140565,700.6640036,0.097911929,669.5358429,0.077313906,695.7122786,0.088821003,698.60865,0.110090522,686.8941857,0.093195662,680.1621786,0.143976956,692.4199429,0.1465342,683.1527714,0.15122826,664.1802857,0.160384802,651.3595571,0.115463347,664.1229,0.146591373,681.3659643,0.148956427,707.960325,0.19224042,663.1288214,0.12873752,673.1722,0.144356608,681.145625,0.139215836,666.7800714,0.12295155,674.630625,0.138159175,693.2751786,0.211141088,665.0721,0.132014961,666.3996929,0.129269513,686.4299357,0.178422443,643.30245,0.09973115,666.8131714,0.142268054,668.0536571,0.157567805,689.308825,0.163756433,688.2644571,0.196368755,685.1412857,0.143680826,667.9142857,0.123146004,682.46805,0.162556383,697.0435714,0.172550281,692.3499,0.147825216,698.2439286,0.149658345,664.4285357,0.141318825,702.4877143,0.194601929,678.4830357,0.145646022
1554.7224,0.347499482,1595.257857,0.388183314,1567.488,0.44824364,1581.482607,0.451515044,1487.166771,0.259051793,1572.806571,0.566957529,1532.585904,0.39937613,1545.926943,0.342530132,1547.115782,0.294056036,1582.237868,0.386258485,1620.560514,0.408516319,1548.823946,0.335109556,1621.199571,0.311350666,1562.067325,0.310038981,1538.2122,0.387308873,1523.958107,0.365048333,1530.95275,0.498638414,1514.773429,0.245090421,1545.9431,0.311824416,1564.72825,0.391128322,1564.640143,0.376330508,1585.704375,0.582208649,1523.06655,0.36871604,1554.577543,0.336400726,1556.442529,0.29918376,1515.157471,0.376623492,1556.48515,0.320781951,1557.673996,0.484029856,1568.887729,0.438079636,1547.3985,0.300318312,1584.4758,0.338542179,1129.391514,0.071918125,1127.458307,0.082714955,1149.846371,0.080583855,1179.195343,0.084518091,1100.220114,0.080632284,1154.262057,0.092170941,1183.469829,0.077534855,1121.670982,0.078377225,1137.215071,0.074251589,1111.183907,0.076426034,1073.701243,0.073866622,1097.162421,0.078156547,1169.22645,0.068647545,1163.904864,0.082729497,1161.968786,0.08089328,1163.86335,0.070242088,1164.132857,0.08121324,1146.556275,0.073100405,1177.152786,0.08318008,1024.326525,0.054742054,1144.766686,0.077512173,1177.399125,0.077857413,1146.373161,0.081027682,1036.3455,0.056228809,1151.071132,0.08886704,1189.688175,0.086510678,1139.46495,0.076415508,1113.015696,0.078807456,1138.8368,0.066572668,1193.325179,0.085216717,1080.231171,0.059793801,1105.27315,0.101729018,1119.7105,0.1102373,1129.039875,0.129823265,1153.303589,0.159513779,1091.590811,0.12253986,1105.681986,0.112605545,1076.486529,0.087752241,1116.282054,0.110922881,1114.638686,0.099181238,1082.303314,0.096636552,1129.098411,0.126861575,1071.898571,0.089253375,1146.0618,0.122274962,1091.904,0.10360539,1113.384343,0.117706639,1125.483929,0.119032207,1060.916143,0.088199004,1114.625561,0.112197986,1130.532725,0.118393366,1143.645796,0.106568023,1077.199168,0.08797628,1033.4304,0.081678679,1098.487029,0.096785383,1086.901543,0.083334373,1087.821257,0.08802792,1112.915693,0.109140565,1101.276696,0.097911929,1052.571371,0.077313906,1093.246971,0.088821003,1097.742357,0.110090522,1079.554521,0.093195662,1067.893446,0.143976956,1086.9752,0.1465342,1072.614029,0.15122826,1043.119471,0.160384802,1023.0573,0.115463347,1042.90035,0.146591373,1069.64345,0.148956427,1111.283625,0.19224042,1041.179371,0.12873752,1057.146171,0.144356608,1069.421625,0.139215836,1046.977757,0.12295155,1059.294268,0.138159175,1088.380679,0.211141088,1044.530625,0.132014961,1046.360186,0.129269513,1077.88455,0.178422443,1010.23935,0.09973115,1047.190071,0.142268054,1049.198314,0.157567805,1082.2016,0.163756433,1080.6138,0.196368755,1075.68,0.143680826,1048.708571,0.123146004,1071.4869,0.162556383,1094.349343,0.172550281,1086.6042,0.147825216,1096.07,0.149658345,1043.440071,0.141318825,1102.715057,0.194601929,1065.195089,0.145646022
2170.6762,0.320909138,2226.964643,0.34661125,2188.68,0.28960152,2208.181143,0.25656499,2076.7967,0.439285125,2195.895429,0.32059038,2139.913693,0.316637446,2158.266943,0.324295264,2159.956779,0.332242844,2208.792036,0.358386135,2262.1936,0.345932606,2162.363,0.385377381,2263.063143,0.369053416,2180.4976,0.368933599,2147.6819,0.322602476,2127.770507,0.274964463,2137.477886,0.275720186,2114.772571,0.325662671,2158.49725,0.318843961,2184.35855,0.318126628,2184.21175,0.335437216,2213.521432,0.260824922,2126.93175,0.312348065,2170.332271,0.370570791,2173.253407,0.335119788,2115.565536,0.261589553,2172.9298,0.2840343,2174.828443,0.315111343,2190.241311,0.288669277,2159.6628,0.367777413,2211.7215,0.299978694,1580.19755,0.193817292,1577.830907,0.144580115,1608.6087,0.188384053,1648.820268,0.14174816,1539.536393,0.177038168,1615.113114,0.218477917,1655.341071,0.158723723,1569.452679,0.152659332,1591.048857,0.216332843,1554.927836,0.188236175,1503.408957,0.166643392,1535.138521,0.139112098,1635.645889,0.19748732,1628.194379,0.207479562,1626.2445,0.180187964,1627.902575,0.245768662,1628.790857,0.214566806,1603.776225,0.17379362,1646.473911,0.148501542,1434.388189,0.205451653,1601.856289,0.201880097,1646.69575,0.174877238,1603.905525,0.201758045,1451.0129,0.320832993,1610.670561,0.158342548,1663.859925,0.131250893,1594.29855,0.228293423,1557.169929,0.157710939,1593.148443,0.176843566,1669.016643,0.173449615,1512.174857,0.241456994,1545.009321,0.247360889,1564.6455,0.263098935,1577.9052,0.274856387,1611.121107,0.255600969,1526.21055,0.195220886,1545.618832,0.215957308,1504.797557,0.279993714,1560.376414,0.214571971,1557.936257,0.198991113,1513.511871,0.227928585,1577.757264,0.213573095,1499.115946,0.20405755,1601.5077,0.242078772,1526.43075,0.2673078,1555.866514,0.211379868,1572.781304,0.21993789,1483.47,0.317013519,1557.977418,0.206019615,1579.6515,0.243673245,1598.410914,0.292560613,1506.259814,0.25609633,1444.95525,0.20253661,1535.331857,0.254598337,1519.539429,0.263395241,1520.350629,0.306148018,1555.527607,0.298252891,1539.657589,0.220287996,1471.858236,0.287016406,1528.045007,0.284458158,1534.274814,0.204141611,1509.159643,0.230665118,1491.379996,0.289004686,1517.717264,0.310070427,1497.922457,0.353025497,1457.118329,0.252684956,1429.255943,0.372775016,1456.68045,0.272238177,1493.541421,0.240276142,1551.507975,0.301125509,1454.029986,0.3344386,1476.64365,0.231290389,1493.426375,0.285579191,1462.250943,0.346744298,1479.359839,0.247243991,1519.719821,0.310865528,1459.189575,0.2712287,1461.330682,0.255809421,1505.581018,0.29712179,1411.165425,0.366838554,1462.725836,0.346760756,1465.6469,0.242537645,1511.2418,0.482409061,1509.063429,0.220164562,1502.217,0.270891369,1464.630714,0.287809046,1496.26455,0.24822638,1528.1298,0.284044258,1516.7955,0.265068045,1530.346771,0.400615406,1457.528107,0.23719299,1539.606686,0.279670772,1487.457143,0.285364576
2843.0347,0.320909138,2916.355714,0.34661125,2866.968,0.28960152,2892.248679,0.25656499,2720.615489,0.439285125,2876.132571,0.32059038,2803.035686,0.316637446,2826.643771,0.324295264,2828.885164,0.332242844,2892.636582,0.358386135,2962.324229,0.345932606,2832.043893,0.385377381,2963.455143,0.369053416,2855.381225,0.368933599,2813.055,0.322602476,2787.013371,0.274964463,2799.5583,0.275720186,2769.688429,0.325662671,2827.2283,0.318843961,2860.598725,0.318126628,2860.364286,0.335437216,2898.513929,0.260824922,2786.376332,0.312348065,2842.450529,0.370570791,2846.640589,0.335119788,2771.013521,0.261589553,2845.78725,0.2840343,2848.440996,0.315111343,2868.381057,0.288669277,2827.5639,0.367777413,2896.20615,0.299978694,2074.2438,0.193817292,2071.593236,0.144580115,2111.132257,0.188384053,2162.843064,0.14174816,2020.986986,0.177038168,2120.184857,0.218477917,2172.147043,0.158723723,2060.221418,0.152659332,2088.37775,0.216332843,2041.292229,0.188236175,1974.951357,0.166643392,2015.092829,0.139112098,2146.555254,0.19748732,2136.834046,0.207479562,2135.2296,0.180187964,2136.160743,0.245768662,2138.009143,0.214566806,2104.5705,0.17379362,2160.417164,0.148501542,1884.431025,0.205451653,2102.872482,0.201880097,2160.578,0.174877238,2105.273543,0.201758045,1905.9907,0.320832993,2114.375536,0.158342548,2183.053275,0.131250893,2092.71075,0.228293423,2043.759054,0.157710939,2090.846757,0.176843566,2189.903179,0.173449615,1985.913,0.241456994,2026.095846,0.247360889,2051.1175,0.263098935,2068.800075,0.274856387,2111.394304,0.255600969,2001.8295,0.195220886,2026.988393,0.215957308,1973.314961,0.279993714,2046.234343,0.214571971,2042.781686,0.198991113,1985.598043,0.227928585,2068.32725,0.213573095,1966.906464,0.20405755,2099.470843,0.242078772,2001.8475,0.2673078,2039.681829,0.211379868,2061.835232,0.21993789,1945.989643,0.317013519,2042.920589,0.206019615,2070.6063,0.243673245,2095.836925,0.292560613,1975.885314,0.25609633,1895.35335,0.20253661,2013.133114,0.254598337,1992.9856,0.263395241,1993.385486,0.306148018,2039.665957,0.298252891,2019.320829,0.220287996,1930.873054,0.287016406,2003.68395,0.284458158,2011.696571,0.204141611,1979.194907,0.230665118,1953.833804,0.289004686,1988.001443,0.310070427,1962.411029,0.353025497,1909.466914,0.252684956,1873.174229,0.372775016,1908.6921,0.272238177,1956.394864,0.240276142,2032.035075,0.301125509,1904.881857,0.3344386,1934.900371,0.231290389,1956.44975,0.285579191,1915.813443,0.346744298,1938.185625,0.247243991,1990.721089,0.310865528,1912.305075,0.2712287,1914.525329,0.255809421,1972.749514,0.29712179,1849.137375,0.366838554,1916.760729,0.346760756,1920.740371,0.242537645,1979.725325,0.482409061,1976.973171,0.220164562,1968.024857,0.270891369,1918.833214,0.287809046,1960.100175,0.24822638,2001.793114,0.284044258,1986.2271,0.265068045,2004.460771,0.400615406,1909.884536,0.23719299,2016.49905,0.279670772,1948.584375,0.285364576
3577.0196,0.327073846,3668.699286,0.385506636,3607.448,0.29949452,3639.096393,0.358650289,3423.692579,0.314274721,3618.694286,0.34720956,3526.987093,0.353649805,3556.2546,0.315868642,3558.999793,0.329954025,3638.994111,0.39028411,3726.363829,0.38333153,3563.021982,0.330373329,3727.789857,0.365680316,3591.779175,0.400744175,3539.4415,0.300786353,3506.6476,0.335765861,3522.235214,0.321884534,3484.563857,0.33908827,3557.27125,0.328113663,3598.666275,0.329903047,3598.317393,0.372118779,3645.980793,0.309988911,3506.489614,0.292442786,3576.056271,0.317405854,3581.770861,0.372163575,3486.633121,0.278520617,3580.19065,0.322852321,3583.794893,0.339775766,3608.483607,0.321643423,3556.188,0.304265826,3643.0659,0.405458271,2615.675607,0.232369338,2612.899629,0.196097783,2661.690886,0.203865592,2725.430768,0.248034846,2548.674079,0.188293801,2673.709629,0.207036726,2738.151071,0.244317778,2598.056004,0.273630616,2633.273786,0.201528291,2574.381279,0.19275219,2492.404986,0.24337863,2541.018307,0.20872891,2706.266014,0.212254853,2694.040646,0.233184526,2693.274386,0.23571607,2692.82975,0.236090575,2695.989429,0.233314929,2653.066425,0.245822747,2723.226907,0.214335709,2378.306721,0.253664935,2651.972925,0.214560239,2723.259875,0.247358414,2654.61745,0.190181728,2405.1872,0.23789919,2666.476621,0.210178018,2751.603075,0.24342008,2638.88625,0.223735346,2576.948893,0.225416481,2636.056914,0.237927223,2760.329,0.276877354,2505.537129,0.233233359,2552.392568,0.267748722,2582.9225,0.309983915,2605.61205,0.288130903,2658.096304,0.241181553,2522.347329,0.258239519,2553.576761,0.300903302,2485.902729,0.272376782,2577.754254,0.274802472,2573.112986,0.271977331,2502.445029,0.234853856,2604.635196,0.232992778,2479.108125,0.289511306,2643.945386,0.292179687,2521.9965,0.239490968,2568.637286,0.260195035,2596.53175,0.369515071,2452.222929,0.309266698,2573.354261,0.26614217,2607.237325,0.306345309,2639.85605,0.250408312,2489.948868,0.257066013,2388.312675,0.285961595,2535.737143,0.260210793,2511.058171,0.280991143,2510.704457,0.341400151,2569.155071,0.273007632,2544.242014,0.27620055,2433.328718,0.290653354,2523.88305,0.284535731,2533.854357,0.281548475,2493.494207,0.289473201,2458.8904,0.278805783,2501.435593,0.302808893,2469.660914,0.308512955,2403.695186,0.23603007,2358.299129,0.277095873,2402.439,0.260793101,2461.716157,0.284330238,2556.562425,0.334425564,2397.245971,0.294371025,2435.534793,0.290679013,2462.1,0.287401711,2411.190086,0.319871627,2439.304821,0.299949137,2504.957321,0.284359031,2407.40745,0.28323866,2409.503879,0.291284958,2483.117164,0.268329927,2327.67705,0.292897646,2412.772757,0.259831583,2417.957457,0.258427513,2491.34215,0.297141148,2487.917314,0.240269919,2476.696286,0.271051084,2414.918929,0.290538904,2466.612225,0.267587925,2518.965,0.276104307,2498.4564,0.291366306,2522.017014,0.293990736,2404.147429,0.268621466,2537.095243,0.262961024,2452.103571,0.300985768
4378.1628,0.327073846,4489.795714,0.385506636,4415.944,0.29949452,4454.398143,0.358650289,4191.49115,0.314274721,4429.227429,0.34720956,4317.362593,0.353649805,4352.553886,0.315868642,4355.914554,0.329954025,4453.509254,0.39028411,4560.156743,0.38333153,4360.865054,0.330373329,4561.806429,0.365680316,4395.378525,0.400744175,4332.4113,0.300786353,4292.292171,0.335765861,4311.109986,0.321884534,4264.794714,0.33908827,4354.22325,0.328113663,4404.143925,0.329903047,4403.603893,0.372118779,4461.644868,0.309988911,4292.864807,0.292442786,4376.791029,0.317405854,4384.379354,0.372163575,4267.807582,0.278520617,4381.7398,0.322852321,4386.535943,0.339775766,4416.248493,0.321643423,4350.9846,0.304265826,4458.01935,0.405458271,3208.995671,0.232369338,3206.295,0.196097783,3264.814129,0.203865592,3341.242882,0.248034846,3127.012736,0.188293801,3280.3576,0.207036726,3358.0315,0.244317778,3187.460854,0.273630616,3230.385571,0.201528291,3158.685043,0.19275219,3060.213943,0.24337863,3117.394021,0.20872891,3319.386986,0.212254853,3304.437839,0.233184526,3305.094729,0.23571607,3302.509554,0.236090575,3307.412571,0.233314929,3253.7931,0.245822747,3339.635789,0.214335709,2920.312618,0.253664935,3253.821429,0.214560239,3339.406875,0.247358414,3256.585932,0.190181728,2952.9306,0.23789919,3271.591629,0.210178018,3374.11035,0.24342008,3237.3705,0.223735346,3161.117089,0.225416481,3233.338314,0.237927223,3384.981286,0.276877354,3075.476914,0.233233359,3128.116721,0.267748722,3164.3675,0.309983915,3192.70545,0.288130903,3255.465107,0.241181553,3092.015025,0.258239519,3129.741514,0.300903302,3046.633714,0.272376782,3159.195525,0.274802472,3153.193329,0.271977331,3068.248071,0.234853856,3190.986286,0.232992778,3039.935875,0.289511306,3239.224114,0.292179687,3091.143,0.239490968,3147.011229,0.260195035,3181.1235,0.369515071,3006.326571,0.309266698,3153.574757,0.26614217,3193.8648,0.306345309,3234.845668,0.250408312,3052.634914,0.257066013,2927.85345,0.285961595,3107.346429,0.260210793,3077.960571,0.280991143,3076.474629,0.341400151,3148.2883,0.273007632,3118.609725,0.27620055,2983.376918,0.290653354,3092.9283,0.284535731,3104.915461,0.281548475,3056.170264,0.289473201,3010.502986,0.278805783,3061.952279,0.302808893,3023.643314,0.308512955,2943.710086,0.23603007,2888.419371,0.277095873,2941.83705,0.260793101,3013.4789,0.284330238,3129.083325,0.334425564,2934.977529,0.294371025,2982.443714,0.290679013,3014.30375,0.287401711,2952.285829,0.319871627,2986.600446,0.299949137,3066.398339,0.284359031,2948.438325,0.28323866,2950.102571,0.291284958,3040.659568,0.268329927,2850.472425,0.292897646,2954.722029,0.259831583,2961.293529,0.258427513,3049.961375,0.297141148,3045.9348,0.240269919,3032.179714,0.271051084,2956.733214,0.290538904,3019.70295,0.267587925,3083.706257,0.276104307,3057.4401,0.291366306,3087.057486,0.293990736,2944.092143,0.268621466,3105.355007,0.262961024,3001.894196,0.300985768
